ID,Title,Difficulty,Leetcode Question Link,Tags,
699,Falling Squares,Hard, https://leetcode.com/problems/falling-squares," ""Array","[' Segment Tree', ' Ordered Set""']"
683,K Empty Slots,Hard, https://leetcode.com/problems/k-empty-slots," ""Array","[' Sliding Window', ' Ordered Set""']"
900,RLE Iterator,Medium, https://leetcode.com/problems/rle-iterator," ""Array","[' Design""']"
244,Shortest Word Distance II,Medium, https://leetcode.com/problems/shortest-word-distance-ii," ""Array","[' Hash Table', ' Two Pointers', ' Design""']"
305,Number of Islands II,Hard, https://leetcode.com/problems/number-of-islands-ii," ""Array","[' Union Find""']"
1086,High Five,Easy, https://leetcode.com/problems/high-five," ""Array","[' Hash Table', ' Sorting""']"
174,Dungeon Game,Hard, https://leetcode.com/problems/dungeon-game," ""Array","[' Dynamic Programming', ' Binary Search', ' Matrix""']"
924,Minimize Malware Spread,Hard, https://leetcode.com/problems/minimize-malware-spread," ""Array","[' Depth-First Search', ' Union Find', ' Graph""']"
393,UTF-8 Validation,Medium, https://leetcode.com/problems/utf-8-validation," ""Array","[' Bit Manipulation""']"
807,Max Increase to Keep City Skyline,Medium, https://leetcode.com/problems/max-increase-to-keep-city-skyline," ""Array","[' Greedy', ' Matrix""']"
826,Most Profit Assigning Work,Medium, https://leetcode.com/problems/most-profit-assigning-work," ""Array","[' Sorting', ' Two Pointers', ' Binary Search', ' Greedy""']"
447,Number of Boomerangs,Easy, https://leetcode.com/problems/number-of-boomerangs," ""Array","[' Hash Table', ' Math""']"
942,DI String Match,Easy, https://leetcode.com/problems/di-string-match," ""Array","[' Math', ' Greedy', ' Two Pointers""']"
582,Kill Process,Medium, https://leetcode.com/problems/kill-process," ""Array","[' Hash Table', ' Depth-First Search', ' Breadth-First Search""']"
871,Minimum Number of Refueling Stops,Hard, https://leetcode.com/problems/minimum-number-of-refueling-stops," ""Array","[' Dynamic Programming', ' Greedy', ' Heap (Priority Queue)""']"
904,Fruit Into Baskets,Medium, https://leetcode.com/problems/fruit-into-baskets," ""Array","[' Hash Table', ' Sliding Window""']"
475,Heaters,Easy, https://leetcode.com/problems/heaters," ""Array","[' Binary Search', ' Two Pointers', ' Sorting""']"
719,Find K-th Smallest Pair Distance,Hard, https://leetcode.com/problems/find-k-th-smallest-pair-distance," ""Array","[' Binary Search', ' Two Pointers', ' Sorting""']"
792,Number of Matching Subsequences,Medium, https://leetcode.com/problems/number-of-matching-subsequences," ""Array","[' Hash Table', ' String', ' Trie', ' Sorting""']"
493,Reverse Pairs,Hard, https://leetcode.com/problems/reverse-pairs," ""Array","[' Divide and Conquer', ' Binary Indexed Tree', ' Segment Tree""']"
532,K-diff Pairs in an Array,Easy, https://leetcode.com/problems/k-diff-pairs-in-an-array," ""Array","[' Hash Table', ' Two Pointers', ' Sorting""']"
376,Wiggle Subsequence,Medium, https://leetcode.com/problems/wiggle-subsequence," ""Array","[' Greedy', ' Dynamic Programming""']"
673,Number of Longest Increasing Subsequence,Medium, https://leetcode.com/problems/number-of-longest-increasing-subsequence," ""Array","[' Dynamic Programming""']"
1029,Two City Scheduling,Easy, https://leetcode.com/problems/two-city-scheduling," ""Array","[' Greedy', ' Sorting""']"
705,Design HashSet,Easy, https://leetcode.com/problems/design-hashset," ""Array","[' Hash Table', ' Design', ' Linked List', ' Hash Function""']"
811,Subdomain Visit Count,Easy, https://leetcode.com/problems/subdomain-visit-count," ""Array","[' Hash Table', ' String""']"
311,Sparse Matrix Multiplication,Medium, https://leetcode.com/problems/sparse-matrix-multiplication," ""Array","[' Hash Table', ' Matrix""']"
119,Pascal's Triangle II,Easy, https://leetcode.com/problems/pascals-triangle-ii," ""Array","[' Dynamic Programming""']"
605,Can Place Flowers,Easy, https://leetcode.com/problems/can-place-flowers," ""Array","[' Greedy""']"
746,Min Cost Climbing Stairs,Easy, https://leetcode.com/problems/min-cost-climbing-stairs," ""Array","[' Dynamic Programming""']"
80,Remove Duplicates from Sorted Array II,Medium, https://leetcode.com/problems/remove-duplicates-from-sorted-array-ii," ""Array","[' Two Pointers""']"
27,Remove Element,Easy, https://leetcode.com/problems/remove-element," ""Array","[' Two Pointers""']"
517,Super Washing Machines,Hard, https://leetcode.com/problems/super-washing-machines," ""Array","[' Greedy', ' Dynamic Programming""']"
661,Image Smoother,Easy, https://leetcode.com/problems/image-smoother," ""Array","[' Matrix""']"
1337,The K Weakest Rows in a Matrix,Easy, https://leetcode.com/problems/the-k-weakest-rows-in-a-matrix," ""Array","[' Binary Search', ' Sorting', ' Matrix', ' Heap (Priority Queue)""']"
922,Sort Array By Parity II,Easy, https://leetcode.com/problems/sort-array-by-parity-ii," ""Array","[' Two Pointers', ' Sorting""']"
1128,Number of Equivalent Domino Pairs,Easy, https://leetcode.com/problems/number-of-equivalent-domino-pairs," ""Array","[' Hash Table', ' Counting""']"
1351,Count Negative Numbers in a Sorted Matrix,Easy, https://leetcode.com/problems/count-negative-numbers-in-a-sorted-matrix," ""Array","[' Binary Search', ' Matrix""']"
645,Set Mismatch,Easy, https://leetcode.com/problems/set-mismatch," ""Array","[' Hash Table', ' Sorting""']"
1085,Sum of Digits in the Minimum Number,Easy, https://leetcode.com/problems/sum-of-digits-in-the-minimum-number," ""Array","[' Math""']"
1133,Largest Unique Number,Easy, https://leetcode.com/problems/largest-unique-number," ""Array","[' Hash Table""']"
1035,Uncrossed Lines,Medium, https://leetcode.com/problems/uncrossed-lines," ""Array","[' Dynamic Programming""']"
1054,Distant Barcodes,Medium, https://leetcode.com/problems/distant-barcodes," ""Array","[' Hash Table', ' Greedy', ' Sorting', ' Heap (Priority Queue)""']"
1288,Remove Covered Intervals,Medium, https://leetcode.com/problems/remove-covered-intervals," ""Array","[' Sorting""']"
1176,Diet Plan Performance,Easy, https://leetcode.com/problems/diet-plan-performance," ""Array","[' Sliding Window""']"
1255,Maximum Score Words Formed by Letters,Hard, https://leetcode.com/problems/maximum-score-words-formed-by-letters," ""Array","[' String', ' Backtracking', ' Bit Manipulation""']"
1260,Shift 2D Grid,Easy, https://leetcode.com/problems/shift-2d-grid," ""Array","[' Matrix', ' Simulation""']"
1409,Queries on a Permutation With Key,Medium, https://leetcode.com/problems/queries-on-a-permutation-with-key," ""Array","[' Simulation""']"
1502,Can Make Arithmetic Progression From Sequence,Easy, https://leetcode.com/problems/can-make-arithmetic-progression-from-sequence," ""Array","[' Sorting""']"
1533,Find the Index of the Large Integer,Medium, https://leetcode.com/problems/find-the-index-of-the-large-integer," ""Array","[' Binary Search', ' Interactive""']"
1224,Maximum Equal Frequency,Hard, https://leetcode.com/problems/maximum-equal-frequency," ""Array","[' Hash Table""']"
1521,Find a Value of a Mysterious Function Closest to Target,Hard, https://leetcode.com/problems/find-a-value-of-a-mysterious-function-closest-to-target," ""Array","[' Bit Manipulation', ' Binary Search""']"
1095,Find in Mountain Array,Hard, https://leetcode.com/problems/find-in-mountain-array," ""Array","[' Binary Search', ' Interactive""']"
391,Perfect Rectangle,Hard, https://leetcode.com/problems/perfect-rectangle," ""Array","[' Line Sweep""']"
821,Shortest Distance to a Character,Easy, https://leetcode.com/problems/shortest-distance-to-a-character," ""Array","[' Two Pointers', ' String""']"
546,Remove Boxes,Hard, https://leetcode.com/problems/remove-boxes," ""Array","[' Dynamic Programming', ' Memoization""']"
996,Number of Squareful Arrays,Hard, https://leetcode.com/problems/number-of-squareful-arrays," ""Array","[' Backtracking', ' Bit Manipulation""']"
867,Transpose Matrix,Easy, https://leetcode.com/problems/transpose-matrix," ""Array","[' Matrix""']"
594,Longest Harmonious Subsequence,Easy, https://leetcode.com/problems/longest-harmonious-subsequence," ""Array","[' Hash Table', ' Sorting""']"
256,Paint House,Easy, https://leetcode.com/problems/paint-house," ""Array","[' Dynamic Programming""']"
454,4Sum II,Medium, https://leetcode.com/problems/4sum-ii," ""Array","[' Hash Table""']"
911,Online Election,Medium, https://leetcode.com/problems/online-election," ""Array","[' Binary Search', ' Design""']"
907,Sum of Subarray Minimums,Medium, https://leetcode.com/problems/sum-of-subarray-minimums," ""Array","[' Stack', ' Dynamic Programming', ' Monotonic Stack""']"
804,Unique Morse Code Words,Easy, https://leetcode.com/problems/unique-morse-code-words," ""Array","[' Hash Table', ' String""']"
766,Toeplitz Matrix,Easy, https://leetcode.com/problems/toeplitz-matrix," ""Array","[' Matrix""']"
565,Array Nesting,Medium, https://leetcode.com/problems/array-nesting," ""Array","[' Depth-First Search""']"
1366,Rank Teams by Votes,Medium, https://leetcode.com/problems/rank-teams-by-votes," ""Array","[' Hash Table', ' String', ' Sorting""']"
1200,Minimum Absolute Difference,Easy, https://leetcode.com/problems/minimum-absolute-difference," ""Array","[' Sorting""']"
1169,Invalid Transactions,Medium, https://leetcode.com/problems/invalid-transactions," ""Array","[' Hash Table', ' String', ' Sorting""']"
1274,Number of Ships in a Rectangle,Hard, https://leetcode.com/problems/number-of-ships-in-a-rectangle," ""Array","[' Divide and Conquer', ' Interactive""']"
723,Candy Crush,Medium, https://leetcode.com/problems/candy-crush," ""Array","[' Two Pointers', ' Matrix', ' Simulation""']"
1472,Design Browser History,Medium, https://leetcode.com/problems/design-browser-history," ""Array","[' Linked List', ' Design', ' Stack""']"
422,Valid Word Square,Easy, https://leetcode.com/problems/valid-word-square," ""Array","[' Matrix""']"
813,Largest Sum of Averages,Medium, https://leetcode.com/problems/largest-sum-of-averages," ""Array","[' Dynamic Programming""']"
846,Hand of Straights,Medium, https://leetcode.com/problems/hand-of-straights," ""Array","[' Hash Table', ' Greedy', ' Sorting""']"
1480,Running Sum of 1d Array,Easy, https://leetcode.com/problems/running-sum-of-1d-array," ""Array","[' Prefix Sum""']"
857,Minimum Cost to Hire K Workers,Hard, https://leetcode.com/problems/minimum-cost-to-hire-k-workers," ""Array","[' Greedy', ' Sorting', ' Heap (Priority Queue)""']"
271,Encode and Decode Strings,Medium, https://leetcode.com/problems/encode-and-decode-strings," ""Array","[' String', ' Design""']"
1105,Filling Bookcase Shelves,Medium, https://leetcode.com/problems/filling-bookcase-shelves," ""Array","[' Dynamic Programming""']"
749,Contain Virus,Hard, https://leetcode.com/problems/contain-virus," ""Array","[' Depth-First Search', ' Breadth-First Search', ' Greedy', ' Matrix""']"
1478,Allocate Mailboxes,Hard, https://leetcode.com/problems/allocate-mailboxes," ""Array","[' Dynamic Programming', ' Math""']"
1034,Coloring A Border,Medium, https://leetcode.com/problems/coloring-a-border," ""Array","[' Depth-First Search', ' Breadth-First Search', ' Matrix""']"
1262,Greatest Sum Divisible by Three,Medium, https://leetcode.com/problems/greatest-sum-divisible-by-three," ""Array","[' Dynamic Programming', ' Greedy""']"
1283,Find the Smallest Divisor Given a Threshold,Medium, https://leetcode.com/problems/find-the-smallest-divisor-given-a-threshold," ""Array","[' Binary Search""']"
930,Binary Subarrays With Sum,Medium, https://leetcode.com/problems/binary-subarrays-with-sum," ""Array","[' Hash Table', ' Prefix Sum', ' Sliding Window""']"
976,Largest Perimeter Triangle,Easy, https://leetcode.com/problems/largest-perimeter-triangle," ""Array","[' Greedy', ' Sorting', ' Math""']"
1390,Four Divisors,Medium, https://leetcode.com/problems/four-divisors," ""Array","[' Math""']"
718,Maximum Length of Repeated Subarray,Medium, https://leetcode.com/problems/maximum-length-of-repeated-subarray," ""Array","[' Binary Search', ' Dynamic Programming', ' Sliding Window', ' Rolling Hash""']"
697,Degree of an Array,Easy, https://leetcode.com/problems/degree-of-an-array," ""Array","[' Hash Table""']"
1383,Maximum Performance of a Team,Hard, https://leetcode.com/problems/maximum-performance-of-a-team," ""Array","[' Greedy', ' Sorting', ' Heap (Priority Queue)""']"
1181,Before and After Puzzle,Medium, https://leetcode.com/problems/before-and-after-puzzle," ""Array","[' Hash Table', ' String""']"
1330,Reverse Subarray To Maximize Array Value,Hard, https://leetcode.com/problems/reverse-subarray-to-maximize-array-value," ""Array","[' Greedy', ' Math""']"
845,Longest Mountain in Array,Medium, https://leetcode.com/problems/longest-mountain-in-array," ""Array","[' Two Pointers""']"
1296,Divide Array in Sets of K Consecutive Numbers,Medium, https://leetcode.com/problems/divide-array-in-sets-of-k-consecutive-numbers," ""Array","[' Hash Table', ' Greedy', ' Sorting""']"
945,Minimum Increment to Make Array Unique,Medium, https://leetcode.com/problems/minimum-increment-to-make-array-unique," ""Array","[' Sorting', ' Greedy""']"
722,Remove Comments,Medium, https://leetcode.com/problems/remove-comments," ""Array","[' String""']"
885,Spiral Matrix III,Medium, https://leetcode.com/problems/spiral-matrix-iii," ""Array","[' Matrix', ' Simulation""']"
757,Set Intersection Size At Least Two,Hard, https://leetcode.com/problems/set-intersection-size-at-least-two," ""Array","[' Greedy', ' Sorting""']"
1178,Number of Valid Words for Each Puzzle,Hard, https://leetcode.com/problems/number-of-valid-words-for-each-puzzle," ""Array","[' Hash Table', ' Bit Manipulation', ' Trie""']"
1001,Grid Illumination,Hard, https://leetcode.com/problems/grid-illumination," ""Array","[' Hash Table""']"
962,Maximum Width Ramp,Medium, https://leetcode.com/problems/maximum-width-ramp," ""Array","[' Stack', ' Monotonic Stack""']"
1438,Longest Continuous Subarray With Absolute Diff Less Than or Equal to Limit,Medium, https://leetcode.com/problems/longest-continuous-subarray-with-absolute-diff-less-than-or-equal-to-limit," ""Array","[' Sliding Window', ' Dequeue""']"
1101,The Earliest Moment When Everyone Become Friends,Medium, https://leetcode.com/problems/the-earliest-moment-when-everyone-become-friends," ""Array","[' Union Find""']"
1151,Minimum Swaps to Group All 1's Together,Medium, https://leetcode.com/problems/minimum-swaps-to-group-all-1s-together," ""Array","[' Sliding Window""']"
1428,Leftmost Column with at Least a One,Medium, https://leetcode.com/problems/leftmost-column-with-at-least-a-one," ""Array","[' Binary Search', ' Matrix""']"
689,Maximum Sum of 3 Non-Overlapping Subarrays,Hard, https://leetcode.com/problems/maximum-sum-of-3-non-overlapping-subarrays," ""Array","[' Dynamic Programming""']"
896,Monotonic Array,Easy, https://leetcode.com/problems/monotonic-array," ""Array""",
825,Friends Of Appropriate Ages,Medium, https://leetcode.com/problems/friends-of-appropriate-ages," ""Array","[' Two Pointers""']"
494,Target Sum,Medium, https://leetcode.com/problems/target-sum," ""Array","[' Dynamic Programming', ' Backtracking""']"
1213,Intersection of Three Sorted Arrays,Easy, https://leetcode.com/problems/intersection-of-three-sorted-arrays," ""Array""",
934,Shortest Bridge,Medium, https://leetcode.com/problems/shortest-bridge," ""Array","[' Depth-First Search', ' Breadth-First Search', ' Matrix""']"
1424,Diagonal Traverse II,Medium, https://leetcode.com/problems/diagonal-traverse-ii," ""Array","[' Sorting""']"
1439,Find the Kth Smallest Sum of a Matrix With Sorted Rows,Hard, https://leetcode.com/problems/find-the-kth-smallest-sum-of-a-matrix-with-sorted-rows," ""Array","[' Binary Search', ' Heap (Priority Queue)', ' Matrix""']"
1053,Previous Permutation With One Swap,Medium, https://leetcode.com/problems/previous-permutation-with-one-swap," ""Array","[' Greedy""']"
491,Increasing Subsequences,Medium, https://leetcode.com/problems/increasing-subsequences," ""Array","[' Hash Table', ' Backtracking', ' Bit Manipulation""']"
1498,Number of Subsequences That Satisfy the Given Sum Condition,Medium, https://leetcode.com/problems/number-of-subsequences-that-satisfy-the-given-sum-condition," ""Array","[' Two Pointers', ' Sorting', ' Binary Search""']"
1287,Element Appearing More Than 25% In Sorted Array,Easy, https://leetcode.com/problems/element-appearing-more-than-25-in-sorted-array," ""Array""",
1528,Shuffle String,Easy, https://leetcode.com/problems/shuffle-string," ""Array","[' String""']"
477,Total Hamming Distance,Medium, https://leetcode.com/problems/total-hamming-distance," ""Array","[' Math', ' Bit Manipulation""']"
308,Range Sum Query 2D - Mutable,Hard, https://leetcode.com/problems/range-sum-query-2d-mutable," ""Array","[' Design', ' Binary Indexed Tree', ' Segment Tree""']"
641,Design Circular Deque,Medium, https://leetcode.com/problems/design-circular-deque," ""Array","[' Linked List', ' Design', ' Queue""']"
360,Sort Transformed Array,Medium, https://leetcode.com/problems/sort-transformed-array," ""Array","[' Two Pointers', ' Sorting""']"
363,Max Sum of Rectangle No Larger Than K,Hard, https://leetcode.com/problems/max-sum-of-rectangle-no-larger-than-k," ""Array","[' Binary Search', ' Dynamic Programming', ' Queue""']"
832,Flipping an Image,Easy, https://leetcode.com/problems/flipping-an-image," ""Array","[' Matrix', ' Two Pointers""']"
750,Number Of Corner Rectangles,Medium, https://leetcode.com/problems/number-of-corner-rectangles," ""Array","[' Dynamic Programming', ' Math""']"
1043,Partition Array for Maximum Sum,Medium, https://leetcode.com/problems/partition-array-for-maximum-sum," ""Array","[' Dynamic Programming""']"
265,Paint House II,Hard, https://leetcode.com/problems/paint-house-ii," ""Array","[' Dynamic Programming""']"
275,H-Index II,Medium, https://leetcode.com/problems/h-index-ii," ""Array","[' Binary Search""']"
764,Largest Plus Sign,Medium, https://leetcode.com/problems/largest-plus-sign," ""Array","[' Dynamic Programming""']"
989,Add to Array-Form of Integer,Easy, https://leetcode.com/problems/add-to-array-form-of-integer," ""Array","[' Math""']"
1460,Make Two Arrays Equal by Reversing Sub-arrays,Easy, https://leetcode.com/problems/make-two-arrays-equal-by-reversing-sub-arrays," ""Array","[' Hash Table', ' Sorting""']"
888,Fair Candy Swap,Easy, https://leetcode.com/problems/fair-candy-swap," ""Array","[' Hash Table', ' Math""']"
982,Triples with Bitwise AND Equal To Zero,Hard, https://leetcode.com/problems/triples-with-bitwise-and-equal-to-zero," ""Array","[' Math', ' Bit Manipulation""']"
1423,Maximum Points You Can Obtain from Cards,Medium, https://leetcode.com/problems/maximum-points-you-can-obtain-from-cards," ""Array","[' Sliding Window', ' Prefix Sum""']"
1109,Corporate Flight Bookings,Medium, https://leetcode.com/problems/corporate-flight-bookings," ""Array","[' Prefix Sum""']"
1170,Compare Strings by Frequency of the Smallest Character,Easy, https://leetcode.com/problems/compare-strings-by-frequency-of-the-smallest-character," ""Array","[' String', ' Binary Search""']"
1231,Divide Chocolate,Hard, https://leetcode.com/problems/divide-chocolate," ""Array","[' Binary Search""']"
835,Image Overlap,Medium, https://leetcode.com/problems/image-overlap," ""Array","[' Matrix""']"
833,Find And Replace in String,Medium, https://leetcode.com/problems/find-and-replace-in-string," ""Array","[' String""']"
562,Longest Line of Consecutive One in Matrix,Medium, https://leetcode.com/problems/longest-line-of-consecutive-one-in-matrix," ""Array","[' Dynamic Programming', ' Matrix""']"
1368,Minimum Cost to Make at Least One Valid Path in a Grid,Hard, https://leetcode.com/problems/minimum-cost-to-make-at-least-one-valid-path-in-a-grid," ""Array","[' Breadth-First Search', ' Dynamic Programming', ' Heap (Priority Queue)""']"
1477,Find Two Non-overlapping Sub-arrays Each With Target Sum,Medium, https://leetcode.com/problems/find-two-non-overlapping-sub-arrays-each-with-target-sum," ""Array","[' Sliding Window', ' Dynamic Programming""']"
1292,Maximum Side Length of a Square with Sum Less than or Equal to Threshold,Medium, https://leetcode.com/problems/maximum-side-length-of-a-square-with-sum-less-than-or-equal-to-threshold," ""Array","[' Binary Search', ' Matrix', ' Prefix Sum""']"
914,X of a Kind in a Deck of Cards,Easy, https://leetcode.com/problems/x-of-a-kind-in-a-deck-of-cards," ""Array","[' Math""']"
1463,Cherry Pickup II,Hard, https://leetcode.com/problems/cherry-pickup-ii," ""Array","[' Dynamic Programming""']"
1345,Jump Game IV,Hard, https://leetcode.com/problems/jump-game-iv," ""Array","[' Breadth-First Search""']"
1277,Count Square Submatrices with All Ones,Medium, https://leetcode.com/problems/count-square-submatrices-with-all-ones," ""Array","[' Dynamic Programming""']"
1352,Product of the Last K Numbers,Medium,https://leetcode.com/problems/product-of-the-last-k-numbers,"Array, Design",
950,Reveal Cards In Increasing Order,Medium,https://leetcode.com/problems/reveal-cards-in-increasing-order,"Array, Simulation",
1131,Maximum of Absolute Value Expression,Medium,https://leetcode.com/problems/maximum-of-absolute-value-expression,"Math, Array",
840,Magic Squares In Grid,Easy,https://leetcode.com/problems/magic-squares-in-grid,"Array, Math",
1504,Count Submatrices With All Ones,Medium,https://leetcode.com/problems/count-submatrices-with-all-ones,"Array, Dynamic Programming",
259,3Sum Smaller,Medium,https://leetcode.com/problems/3sum-smaller,"Array, Two Pointers",
769,Max Chunks To Make Sorted,Medium,https://leetcode.com/problems/max-chunks-to-make-sorted,"Array, Stack",
941,Valid Mountain Array,Easy,https://leetcode.com/problems/valid-mountain-array,Array,
1313,Decompress Run-Length Encoded List,Easy,https://leetcode.com/problems/decompress-run-length-encoded-list,Array,
457,Circular Array Loop,Medium,https://leetcode.com/problems/circular-array-loop,"Array, Two Pointers",
484,Find Permutation,Medium,https://leetcode.com/problems/find-permutation,"Array, Greedy",
370,Range Addition,Medium,https://leetcode.com/problems/range-addition,Array,
531,Lonely Pixel I,Medium,https://leetcode.com/problems/lonely-pixel-i,"Array, Depth-First Search, Breadth-First Search",
806,Number of Lines To Write String,Easy,https://leetcode.com/problems/number-of-lines-to-write-string,Array,
768,Max Chunks To Make Sorted II,Hard,https://leetcode.com/problems/max-chunks-to-make-sorted-ii,"Array, Stack, Greedy",
747,Largest Number At Least Twice of Others,Easy,https://leetcode.com/problems/largest-number-at-least-twice-of-others,Array,
717,1-bit and 2-bit Characters,Easy,https://leetcode.com/problems/1-bit-and-2-bit-characters,Array,
330,Patching Array,Hard,https://leetcode.com/problems/patching-array,"Greedy, Array",
643,Maximum Average Subarray I,Easy,https://leetcode.com/problems/maximum-average-subarray-i,"Array, Sliding Window",
1089,Duplicate Zeros,Easy,https://leetcode.com/problems/duplicate-zeros,"Array, Two Pointers",
644,Maximum Average Subarray II,Hard,https://leetcode.com/problems/maximum-average-subarray-ii,"Binary Search, Array",
506,Relative Ranks,Easy,https://leetcode.com/problems/relative-ranks,"Array, Sorting",
533,Lonely Pixel II,Medium,https://leetcode.com/problems/lonely-pixel-ii,"Array, Hash Table",
667,Beautiful Arrangement II,Medium,https://leetcode.com/problems/beautiful-arrangement-ii,"Array, Math, Greedy",
782,Transform to Chessboard,Hard,https://leetcode.com/problems/transform-to-chessboard,"Array, Math",
944,Delete Columns to Make Sorted,Easy,https://leetcode.com/problems/delete-columns-to-make-sorted,"Array, Greedy",
954,Array of Doubled Pairs,Medium,https://leetcode.com/problems/array-of-doubled-pairs,"Array, Sorting",
955,Delete Columns to Make Sorted II,Medium,https://leetcode.com/problems/delete-columns-to-make-sorted-ii,"Greedy, Array",
1182,Shortest Distance to Target Color,Medium,https://leetcode.com/problems/shortest-distance-to-target-color,"Array, Binary Search",
1090,Largest Values From Labels,Medium,https://leetcode.com/problems/largest-values-from-labels,"Greedy, Array",
1272,Remove Interval,Medium,https://leetcode.com/problems/remove-interval,"Array, Sorting",
1314,Matrix Block Sum,Medium,https://leetcode.com/problems/matrix-block-sum,"Array, Matrix",
1144,Decrease Elements To Make Array Zigzag,Medium,https://leetcode.com/problems/decrease-elements-to-make-array-zigzag,"Array, Greedy",
1331,Rank Transform of an Array,Easy,https://leetcode.com/problems/rank-transform-of-an-array,"Array, Sorting",
1184,Distance Between Bus Stops,Easy,https://leetcode.com/problems/distance-between-bus-stops,Array,
1346,Check If N and Its Double Exist,Easy,https://leetcode.com/problems/check-if-n-and-its-double-exist,"Array, Hash Table",
1441,Build an Array With Stack Operations,Easy,https://leetcode.com/problems/build-an-array-with-stack-operations,"Array, Stack, Simulation",
1482,Minimum Number of Days to Make m Bouquets,Medium,https://leetcode.com/problems/minimum-number-of-days-to-make-m-bouquets,"Array, Binary Search, Greedy",
1508,Range Sum of Sorted Subarray Sums,Medium,https://leetcode.com/problems/range-sum-of-sorted-subarray-sums,"Array, Sorting, Binary Search",
1509,Minimum Difference Between Largest and Smallest Value in Three Moves,Medium,https://leetcode.com/problems/minimum-difference-between-largest-and-smallest-value-in-three-moves,"Array, Greedy",
1538,Guess the Majority in a Hidden Array,Medium,https://leetcode.com/problems/guess-the-majority-in-a-hidden-array,"Array, Interactive",
915,Partition Array into Disjoint Intervals,Medium,https://leetcode.com/problems/partition-array-into-disjoint-intervals,"Array, Greedy",
1253,Reconstruct a 2-Row Binary Matrix,Medium,https://leetcode.com/problems/reconstruct-a-2-row-binary-matrix,"Greedy, Array",
1073,Adding Two Negabinary Numbers,Medium,https://leetcode.com/problems/adding-two-negabinary-numbers,"Array, Math",
1063,Number of Valid Subarrays,Hard,https://leetcode.com/problems/number-of-valid-subarrays,"Array, Stack",
985,Sum of Even Numbers After Queries,Easy,https://leetcode.com/problems/sum-of-even-numbers-after-queries,Array,
1124,Longest Well-Performing Interval,Medium,https://leetcode.com/problems/longest-well-performing-interval,"Array, Stack, Prefix Sum",
598,Range Addition II,Easy,https://leetcode.com/problems/range-addition-ii,"Array, Math",
874,Walking Robot Simulation,Easy,https://leetcode.com/problems/walking-robot-simulation,"Array, Simulation",
245,Shortest Word Distance III,Medium,https://leetcode.com/problems/shortest-word-distance-iii,"Array, Two Pointers",
1343,Number of Sub-arrays of Size K and Average Greater than or Equal to Threshold,Medium,https://leetcode.com/problems/number-of-sub-arrays-of-size-k-and-average-greater-than-or-equal-to-threshold,"Array, Sliding Window",
500,Keyboard Row,Easy,https://leetcode.com/problems/keyboard-row,"Array, String",
566,Reshape the Matrix,Easy,https://leetcode.com/problems/reshape-the-matrix,Array,
1222,Queens That Can Attack the King,Medium,https://leetcode.com/problems/queens-that-can-attack-the-king,"Array, Matrix, Simulation",
1093,Statistics from a Large Sample,Medium,https://leetcode.com/problems/statistics-from-a-large-sample,Array,
1285,Find the Start and End Number of Continuous Ranges,Medium,https://leetcode.com/problems/find-the-start-and-end-number-of-continuous-ranges,Array,
1394,Find Lucky Integer in an Array,Easy,https://leetcode.com/problems/find-lucky-integer-in-an-array,Array,
1539,Kth Missing Positive Number,Easy,https://leetcode.com/problems/kth-missing-positive-number,"Array, Binary Search",
1491,Average Salary Excluding the Minimum and Maximum Salary,Easy,https://leetcode.com/problems/average-salary-excluding-the-minimum-and-maximum-salary,Array,
1380,Lucky Numbers in a Matrix,Easy,https://leetcode.com/problems/lucky-numbers-in-a-matrix,"Array, Matrix",
923,3Sum With Multiplicity,Medium,https://leetcode.com/problems/3sum-with-multiplicity,"Array, Two Pointers",
1295,Find Numbers with Even Number of Digits,Easy,https://leetcode.com/problems/find-numbers-with-even-number-of-digits,Array,
495,Teemo Attacking,Medium,https://leetcode.com/problems/teemo-attacking,"Array, Simulation",
1464,Maximum Product of Two Elements in an Array,Easy,https://leetcode.com/problems/maximum-product-of-two-elements-in-an-array,Array,
999,Available Captures for Rook,Easy,https://leetcode.com/problems/available-captures-for-rook,"Array, Simulation",
1534,Count Good Triplets,Easy,https://leetcode.com/problems/count-good-triplets,Array,
1385,Find the Distance Value Between Two Arrays,Easy,https://leetcode.com/problems/find-the-distance-value-between-two-arrays,"Array, Two Pointers",
1437,Check If All 1's Are at Least Length K Places Away,Medium,https://leetcode.com/problems/check-if-all-1s-are-at-least-length-k-places-away,Array,
1243,Array Transformation,Easy,https://leetcode.com/problems/array-transformation,Array,
1389,Create Target Array in the Given Order,Easy,https://leetcode.com/problems/create-target-array-in-the-given-order,"Array, Simulation",
1014,Best Sightseeing Pair,Medium,https://leetcode.com/problems/best-sightseeing-pair,"Array, Greedy",
624,Maximum Distance in Arrays,Easy,https://leetcode.com/problems/maximum-distance-in-arrays,Array,
1493,Longest Subarray of 1's After Deleting One Element,Medium,https://leetcode.com/problems/longest-subarray-of-1s-after-deleting-one-element,Array,
