ID,Title,Difficulty,Leetcode Question Link,Tags
1029,Two City Scheduling,Easy, https://leetcode.com/problems/two-city-scheduling, "Array, Greedy, Sorting"
705,Design HashSet,Easy, https://leetcode.com/problems/design-hashset, "Array, Hash Table, Design, Linked List, Hash Function"
814,Binary Tree Pruning,Medium, https://leetcode.com/problems/binary-tree-pruning, "Tree, Depth-First Search, Binary Tree"
319,Bulb Switcher,Medium, https://leetcode.com/problems/bulb-switcher, "Math, Brainteaser"
501,Find Mode in Binary Search Tree,Easy, https://leetcode.com/problems/find-mode-in-binary-search-tree, "Tree, Depth-First Search, Binary Search Tree"
779,K-th Symbol in Grammar,Medium, https://leetcode.com/problems/k-th-symbol-in-grammar, "Math, Recursion"
811,Subdomain Visit Count,Easy, https://leetcode.com/problems/subdomain-visit-count, "Array, Hash Table, String"
311,Sparse Matrix Multiplication,Medium, https://leetcode.com/problems/sparse-matrix-multiplication, "Array, Hash Table, Matrix"
119,Pascal's Triangle II,Easy, https://leetcode.com/problems/pascals-triangle-ii, "Array, Dynamic Programming"
752,Open the Lock,Medium, https://leetcode.com/problems/open-the-lock, "Breadth-First Search"
605,Can Place Flowers,Easy, https://leetcode.com/problems/can-place-flowers, "Array, Greedy"
216,Combination Sum III,Medium, https://leetcode.com/problems/combination-sum-iii, "Backtracking"
746,Min Cost Climbing Stairs,Easy, https://leetcode.com/problems/min-cost-climbing-stairs, "Array, Dynamic Programming"
958,Check Completeness of a Binary Tree,Medium, https://leetcode.com/problems/check-completeness-of-a-binary-tree, "Tree, Breadth-First Search, Binary Tree"
377,Combination Sum IV,Medium, https://leetcode.com/problems/combination-sum-iv, "Dynamic Programming"
670,Maximum Swap,Medium, https://leetcode.com/problems/maximum-swap, "Math, Greedy"
196,Delete Duplicate Emails,Easy, https://leetcode.com/problems/delete-duplicate-emails, "SQL"
872,Leaf-Similar Trees,Easy, https://leetcode.com/problems/leaf-similar-trees, "Tree, Depth-First Search, Binary Tree"
707,Design Linked List,Medium, https://leetcode.com/problems/design-linked-list, "Linked List, Design"
367,Valid Perfect Square,Easy, https://leetcode.com/problems/valid-perfect-square, "Math, Binary Search"
80,Remove Duplicates from Sorted Array II,Medium, https://leetcode.com/problems/remove-duplicates-from-sorted-array-ii, "Array, Two Pointers"
371,Sum of Two Integers,Medium, https://leetcode.com/problems/sum-of-two-integers, "Math, Bit Manipulation"
172,Factorial Trailing Zeroes,Easy, https://leetcode.com/problems/factorial-trailing-zeroes, "Math"
111,Minimum Depth of Binary Tree,Easy, https://leetcode.com/problems/minimum-depth-of-binary-tree, "Tree, Depth-First Search, Breadth-First Search"
27,Remove Element,Easy, https://leetcode.com/problems/remove-element, "Array, Two Pointers"
186,Reverse Words in a String II,Medium, https://leetcode.com/problems/reverse-words-in-a-string-ii, "Two Pointers, String"
517,Super Washing Machines,Hard, https://leetcode.com/problems/super-washing-machines, "Array, Greedy, Dynamic Programming"
355,Design Twitter,Medium, https://leetcode.com/problems/design-twitter, "Hash Table, Linked List, Design, Heap (Priority Queue)"
89,Gray Code,Medium, https://leetcode.com/problems/gray-code, "Backtracking, Math, Bit Manipulation"
1311,Get Watched Videos by Your Friends,Medium, https://leetcode.com/problems/get-watched-videos-by-your-friends, "Breadth-First Search, Array, Hash Table"
762,Prime Number of Set Bits in Binary Representation,Easy, https://leetcode.com/problems/prime-number-of-set-bits-in-binary-representation, "Math, Bit Manipulation"
536,Construct Binary Tree from String,Medium, https://leetcode.com/problems/construct-binary-tree-from-string, "Tree, String, Depth-First Search, Binary Tree"
1479,Sales by Day of the Week,Hard, https://leetcode.com/problems/sales-by-day-of-the-week, "SQL"
890,Find and Replace Pattern,Medium, https://leetcode.com/problems/find-and-replace-pattern, "Hash Table, String"
1068,Product Sales Analysis I,Easy, https://leetcode.com/problems/product-sales-analysis-i, "SQL"
842,Split Array into Fibonacci Sequence,Medium, https://leetcode.com/problems/split-array-into-fibonacci-sequence, "Greedy, Backtracking"
396,Rotate Function,Medium, https://leetcode.com/problems/rotate-function, "Math, Dynamic Programming"
661,Image Smoother,Easy, https://leetcode.com/problems/image-smoother, "Array, Matrix"
1337,The K Weakest Rows in a Matrix,Easy, https://leetcode.com/problems/the-k-weakest-rows-in-a-matrix, "Array, Binary Search, Sorting, Matrix, Heap (Priority Queue)"
1495,Friendly Movies Streamed Last Month,Easy, https://leetcode.com/problems/friendly-movies-streamed-last-month, "SQL"
1332,Remove Palindromic Subsequences,Easy, https://leetcode.com/problems/remove-palindromic-subsequences, "Two Pointers, String"
1251,Average Selling Price,Easy, https://leetcode.com/problems/average-selling-price, "SQL"
1069,Product Sales Analysis II,Easy, https://leetcode.com/problems/product-sales-analysis-ii, "SQL"
922,Sort Array By Parity II,Easy, https://leetcode.com/problems/sort-array-by-parity-ii, "Array, Two Pointers, Sorting"
1303,Find the Team Size,Easy, https://leetcode.com/problems/find-the-team-size, "SQL"
1128,Number of Equivalent Domino Pairs,Easy, https://leetcode.com/problems/number-of-equivalent-domino-pairs, "Array, Hash Table, Counting"
1456,Maximum Number of Vowels in a Substring of Given Length,Medium, https://leetcode.com/problems/maximum-number-of-vowels-in-a-substring-of-given-length, "String, Sliding Window"
1511,Customer Order Frequency,Easy, https://leetcode.com/problems/customer-order-frequency, "SQL"
606,Construct String from Binary Tree,Easy, https://leetcode.com/problems/construct-string-from-binary-tree, "Tree, String, Depth-First Search, Binary Tree"
1325,Delete Leaves With a Given Value,Medium, https://leetcode.com/problems/delete-leaves-with-a-given-value, "Tree, Depth-First Search, Binary Tree"
1351,Count Negative Numbers in a Sorted Matrix,Easy, https://leetcode.com/problems/count-negative-numbers-in-a-sorted-matrix, "Array, Binary Search, Matrix"
663,Equal Tree Partition,Medium, https://leetcode.com/problems/equal-tree-partition, "Tree, Depth-First Search, Binary Tree"
537,Complex Number Multiplication,Medium, https://leetcode.com/problems/complex-number-multiplication, "Math, String, Simulation"
553,Optimal Division,Medium, https://leetcode.com/problems/optimal-division, "Math, Dynamic Programming"
645,Set Mismatch,Easy, https://leetcode.com/problems/set-mismatch, "Array, Hash Table, Sorting"
738,Monotone Increasing Digits,Medium, https://leetcode.com/problems/monotone-increasing-digits, "Greedy"
776,Split BST,Medium, https://leetcode.com/problems/split-bst, "Tree, Depth-First Search, Binary Search Tree, Binary Tree"
851,Loud and Rich,Medium, https://leetcode.com/problems/loud-and-rich, "Depth-First Search, Graph, Topological Sort"
899,Orderly Queue,Hard, https://leetcode.com/problems/orderly-queue, "Math, String, Sorting, Greedy"
902,Numbers At Most N Given Digit Set,Hard, https://leetcode.com/problems/numbers-at-most-n-given-digit-set, "Math, Backtracking"
1067,Digit Count in Range,Hard, https://leetcode.com/problems/digit-count-in-range, "Math, Dynamic Programming, Backtracking"
1065,Index Pairs of a String,Easy, https://leetcode.com/problems/index-pairs-of-a-string, "String, Trie"
1085,Sum of Digits in the Minimum Number,Easy, https://leetcode.com/problems/sum-of-digits-in-the-minimum-number, "Array, Math"
1118,Number of Days in a Month,Easy, https://leetcode.com/problems/number-of-days-in-a-month, "Math"
1119,Remove Vowels from a String,Easy, https://leetcode.com/problems/remove-vowels-from-a-string, "String"
1134,Armstrong Number,Easy, https://leetcode.com/problems/armstrong-number, "Math"
1028,Recover a Tree From Preorder Traversal,Hard, https://leetcode.com/problems/recover-a-tree-from-preorder-traversal, "Tree, Depth-First Search, Binary Tree"
1133,Largest Unique Number,Easy, https://leetcode.com/problems/largest-unique-number, "Array, Hash Table"
1035,Uncrossed Lines,Medium, https://leetcode.com/problems/uncrossed-lines, "Array, Dynamic Programming"
1045,Customers Who Bought All Products,Medium, https://leetcode.com/problems/customers-who-bought-all-products, "SQL"
1050,Actors and Directors Who Cooperated At Least Three Times,Easy, https://leetcode.com/problems/actors-and-directors-who-cooperated-at-least-three-times, "SQL"
1054,Distant Barcodes,Medium, https://leetcode.com/problems/distant-barcodes, "Array, Hash Table, Greedy, Sorting, Heap (Priority Queue)"
1070,Product Sales Analysis III,Medium, https://leetcode.com/problems/product-sales-analysis-iii, "SQL"
1080,Insufficient Nodes in Root to Leaf Paths,Medium, https://leetcode.com/problems/insufficient-nodes-in-root-to-leaf-paths, "Tree, Depth-First Search, Binary Tree"
1259,Handshakes That Don't Cross,Hard, https://leetcode.com/problems/handshakes-that-dont-cross, "Dynamic Programming, Math, Combinatorics"
1288,Remove Covered Intervals,Medium, https://leetcode.com/problems/remove-covered-intervals, "Array, Sorting"
1129,Shortest Path with Alternating Colors,Medium, https://leetcode.com/problems/shortest-path-with-alternating-colors, "Breadth-First Search, Graph"
1362,Closest Divisors,Medium, https://leetcode.com/problems/closest-divisors, "Math"
1363,Largest Multiple of Three,Hard, https://leetcode.com/problems/largest-multiple-of-three, "Greedy"
1175,Prime Arrangements,Easy, https://leetcode.com/problems/prime-arrangements, "Math"
1176,Diet Plan Performance,Easy, https://leetcode.com/problems/diet-plan-performance, "Array, Sliding Window"
1255,Maximum Score Words Formed by Letters,Hard, https://leetcode.com/problems/maximum-score-words-formed-by-letters, "Array, String, Backtracking, Bit Manipulation"
1260,Shift 2D Grid,Easy, https://leetcode.com/problems/shift-2d-grid, "Array, Matrix, Simulation"
1305,All Elements in Two Binary Search Trees,Medium, https://leetcode.com/problems/all-elements-in-two-binary-search-trees, "Tree, Depth-First Search, Binary Search Tree, Sorting"
1327,List the Products Ordered in a Period,Easy, https://leetcode.com/problems/list-the-products-ordered-in-a-period, "SQL"
1350,Students With Invalid Departments,Easy, https://leetcode.com/problems/students-with-invalid-departments, "SQL"
1404,Number of Steps to Reduce a Number in Binary Representation to One,Medium, https://leetcode.com/problems/number-of-steps-to-reduce-a-number-in-binary-representation-to-one, "Bit Manipulation, String, Greedy"
1408,String Matching in an Array,Easy, https://leetcode.com/problems/string-matching-in-an-array, "String"
1409,Queries on a Permutation With Key,Medium, https://leetcode.com/problems/queries-on-a-permutation-with-key, "Array, Simulation"
1421,NPV Queries,Medium, https://leetcode.com/problems/npv-queries, "SQL"
1457,Pseudo-Palindromic Paths in a Binary Tree,Medium, https://leetcode.com/problems/pseudo-palindromic-paths-in-a-binary-tree, "Bit Manipulation, Tree, Depth-First Search, Binary Tree"
1489,Find Critical and Pseudo-Critical Edges in Minimum Spanning Tree,Hard, https://leetcode.com/problems/find-critical-and-pseudo-critical-edges-in-minimum-spanning-tree, "Union Find, Graph"
1496,Path Crossing,Easy, https://leetcode.com/problems/path-crossing, "Hash Table, String"
1485,Clone Binary Tree With Random Pointer,Medium, https://leetcode.com/problems/clone-binary-tree-with-random-pointer, "Hash Table, Tree, Depth-First Search, Breadth-First Search, Binary Tree"
1502,Can Make Arithmetic Progression From Sequence,Easy, https://leetcode.com/problems/can-make-arithmetic-progression-from-sequence, "Array, Sorting"
1490,Clone N-ary Tree,Medium, https://leetcode.com/problems/clone-n-ary-tree, "Hash Table, Tree, Depth-First Search, Breadth-First Search"
1533,Find the Index of the Large Integer,Medium, https://leetcode.com/problems/find-the-index-of-the-large-integer, "Array, Binary Search, Interactive"
1201,Ugly Number III,Medium, https://leetcode.com/problems/ugly-number-iii, "Math, Binary Search"
1224,Maximum Equal Frequency,Hard, https://leetcode.com/problems/maximum-equal-frequency, "Array, Hash Table"
1521,Find a Value of a Mysterious Function Closest to Target,Hard, https://leetcode.com/problems/find-a-value-of-a-mysterious-function-closest-to-target, "Array, Bit Manipulation, Binary Search"
1095,Find in Mountain Array,Hard, https://leetcode.com/problems/find-in-mountain-array, "Array, Binary Search, Interactive"
391,Perfect Rectangle,Hard, https://leetcode.com/problems/perfect-rectangle, "Array, Line Sweep"
1278,Palindrome Partitioning III,Hard, https://leetcode.com/problems/palindrome-partitioning-iii, "Dynamic Programming"
821,Shortest Distance to a Character,Easy, https://leetcode.com/problems/shortest-distance-to-a-character, "Array, Two Pointers, String"
546,Remove Boxes,Hard, https://leetcode.com/problems/remove-boxes, "Array, Dynamic Programming, Memoization"
996,Number of Squareful Arrays,Hard, https://leetcode.com/problems/number-of-squareful-arrays, "Array, Backtracking, Bit Manipulation"
223,Rectangle Area,Medium, https://leetcode.com/problems/rectangle-area, "Math, Geometry"
837,New 21 Game,Medium, https://leetcode.com/problems/new-21-game, "Dynamic Programming, Math, Sliding Window, Probability and Statistics"
87,Scramble String,Hard, https://leetcode.com/problems/scramble-string, "String, Dynamic Programming, Recursion"
193,Valid Phone Numbers,Easy, https://leetcode.com/problems/valid-phone-numbers, "Shell"
867,Transpose Matrix,Easy, https://leetcode.com/problems/transpose-matrix, "Array, Matrix"
594,Longest Harmonious Subsequence,Easy, https://leetcode.com/problems/longest-harmonious-subsequence, "Array, Hash Table, Sorting"
256,Paint House,Easy, https://leetcode.com/problems/paint-house, "Array, Dynamic Programming"
374,Guess Number Higher or Lower,Easy, https://leetcode.com/problems/guess-number-higher-or-lower, "Binary Search, Interactive"
886,Possible Bipartition,Medium, https://leetcode.com/problems/possible-bipartition, "Depth-First Search, Breadth-First Search, Union Find, Graph"
454,4Sum II,Medium, https://leetcode.com/problems/4sum-ii, "Array, Hash Table"
479,Largest Palindrome Product,Hard, https://leetcode.com/problems/largest-palindrome-product, "Math"
911,Online Election,Medium, https://leetcode.com/problems/online-election, "Array, Binary Search, Design"
401,Binary Watch,Easy, https://leetcode.com/problems/binary-watch, "Bit Manipulation, Backtracking"
470,Implement Rand10() Using Rand7(),Medium, https://leetcode.com/problems/implement-rand10-using-rand7, "Math, Rejection Sampling, Randomized"
282,Expression Add Operators,Hard, https://leetcode.com/problems/expression-add-operators, "Math, String, Backtracking"
907,Sum of Subarray Minimums,Medium, https://leetcode.com/problems/sum-of-subarray-minimums, "Array, Stack, Dynamic Programming, Monotonic Stack"
530,Minimum Absolute Difference in BST,Easy, https://leetcode.com/problems/minimum-absolute-difference-in-bst, "Tree, Depth-First Search, Breadth-First Search, Binary Search Tree, Binary Tree"
804,Unique Morse Code Words,Easy, https://leetcode.com/problems/unique-morse-code-words, "Array, Hash Table, String"
326,Power of Three,Easy, https://leetcode.com/problems/power-of-three, "Math, Recursion"
766,Toeplitz Matrix,Easy, https://leetcode.com/problems/toeplitz-matrix, "Array, Matrix"
1021,Remove Outermost Parentheses,Easy, https://leetcode.com/problems/remove-outermost-parentheses, "String, Stack"
565,Array Nesting,Medium, https://leetcode.com/problems/array-nesting, "Array, Depth-First Search"
1071,Greatest Common Divisor of Strings,Easy, https://leetcode.com/problems/greatest-common-divisor-of-strings, "Math, String"
1366,Rank Teams by Votes,Medium, https://leetcode.com/problems/rank-teams-by-votes, "Array, Hash Table, String, Sorting"
680,Valid Palindrome II,Easy, https://leetcode.com/problems/valid-palindrome-ii, "Two Pointers, String, Greedy"
1307,Verbal Arithmetic Puzzle,Hard, https://leetcode.com/problems/verbal-arithmetic-puzzle, "Backtracking"
1228,Missing Number In Arithmetic Progression,Easy, https://leetcode.com/problems/missing-number-in-arithmetic-progression, "Math"
1200,Minimum Absolute Difference,Easy, https://leetcode.com/problems/minimum-absolute-difference, "Array, Sorting"
488,Zuma Game,Hard, https://leetcode.com/problems/zuma-game, "Depth-First Search, Breadth-First Search, Memoization, Game Theory"
576,Out of Boundary Paths,Medium, https://leetcode.com/problems/out-of-boundary-paths, "Dynamic Programming"
1396,Design Underground System,Medium, https://leetcode.com/problems/design-underground-system, "Hash Table, String, Design"
1169,Invalid Transactions,Medium, https://leetcode.com/problems/invalid-transactions, "Array, Hash Table, String, Sorting"
1274,Number of Ships in a Rectangle,Hard, https://leetcode.com/problems/number-of-ships-in-a-rectangle, "Array, Divide and Conquer, Interactive"
1209,Remove All Adjacent Duplicates in String II,Medium, https://leetcode.com/problems/remove-all-adjacent-duplicates-in-string-ii, "String, Stack"
723,Candy Crush,Medium, https://leetcode.com/problems/candy-crush, "Array, Two Pointers, Matrix, Simulation"
1472,Design Browser History,Medium, https://leetcode.com/problems/design-browser-history, "Array, Linked List, Design, Stack"
422,Valid Word Square,Easy, https://leetcode.com/problems/valid-word-square, "Array, Matrix"
991,Broken Calculator,Medium, https://leetcode.com/problems/broken-calculator, "Math, Greedy"
813,Largest Sum of Averages,Medium, https://leetcode.com/problems/largest-sum-of-averages, "Array, Dynamic Programming"
1297,Maximum Number of Occurrences of a Substring,Medium, https://leetcode.com/problems/maximum-number-of-occurrences-of-a-substring, "Hash Table, String, Sliding Window"
1347,Minimum Number of Steps to Make Two Strings Anagram,Medium, https://leetcode.com/problems/minimum-number-of-steps-to-make-two-strings-anagram, "Hash Table, String"
1145,Binary Tree Coloring Game,Medium, https://leetcode.com/problems/binary-tree-coloring-game, "Tree, Depth-First Search, Binary Tree"
1312,Minimum Insertion Steps to Make a String Palindrome,Hard, https://leetcode.com/problems/minimum-insertion-steps-to-make-a-string-palindrome, "String, Dynamic Programming"
650,2 Keys Keyboard,Medium, https://leetcode.com/problems/2-keys-keyboard, "Dynamic Programming, Greedy"
1123,Lowest Common Ancestor of Deepest Leaves,Medium, https://leetcode.com/problems/lowest-common-ancestor-of-deepest-leaves, "Tree, Depth-First Search, Breadth-First Search, Binary Tree"
846,Hand of Straights,Medium, https://leetcode.com/problems/hand-of-straights, "Array, Hash Table, Greedy, Sorting"
424,Longest Repeating Character Replacement,Medium, https://leetcode.com/problems/longest-repeating-character-replacement, "Hash Table, String, Sliding Window"
1025,Divisor Game,Easy, https://leetcode.com/problems/divisor-game, "Math, Dynamic Programming, Game Theory"
1480,Running Sum of 1d Array,Easy, https://leetcode.com/problems/running-sum-of-1d-array, "Array, Prefix Sum"
971,Flip Binary Tree To Match Preorder Traversal,Medium, https://leetcode.com/problems/flip-binary-tree-to-match-preorder-traversal, "Tree, Depth-First Search, Binary Tree"
510,Inorder Successor in BST II,Medium, https://leetcode.com/problems/inorder-successor-in-bst-ii, "Tree, Depth-First Search, Binary Search Tree, Binary Tree"
857,Minimum Cost to Hire K Workers,Hard, https://leetcode.com/problems/minimum-cost-to-hire-k-workers, "Array, Greedy, Sorting, Heap (Priority Queue)"
271,Encode and Decode Strings,Medium, https://leetcode.com/problems/encode-and-decode-strings, "Array, String, Design"
504,Base 7,Easy, https://leetcode.com/problems/base-7, "Math"
1105,Filling Bookcase Shelves,Medium, https://leetcode.com/problems/filling-bookcase-shelves, "Array, Dynamic Programming"
147,Insertion Sort List,Medium, https://leetcode.com/problems/insertion-sort-list, "Linked List, Sorting"
513,Find Bottom Left Tree Value,Medium, https://leetcode.com/problems/find-bottom-left-tree-value, "Tree, Depth-First Search, Breadth-First Search, Binary Tree"
933,Number of Recent Calls,Easy, https://leetcode.com/problems/number-of-recent-calls, "Queue, Design"
749,Contain Virus,Hard, https://leetcode.com/problems/contain-virus, "Array, Depth-First Search, Breadth-First Search, Greedy, Matrix"
1478,Allocate Mailboxes,Hard, https://leetcode.com/problems/allocate-mailboxes, "Array, Dynamic Programming, Math"
1111,Maximum Nesting Depth of Two Valid Parentheses Strings,Medium, https://leetcode.com/problems/maximum-nesting-depth-of-two-valid-parentheses-strings, "Greedy, String, Stack"
1034,Coloring A Border,Medium, https://leetcode.com/problems/coloring-a-border, "Array, Depth-First Search, Breadth-First Search, Matrix"
935,Knight Dialer,Medium, https://leetcode.com/problems/knight-dialer, "Dynamic Programming, Memoization"
1140,Stone Game II,Medium, https://leetcode.com/problems/stone-game-ii, "Math, Dynamic Programming, Minimax"
777,Swap Adjacent in LR String,Medium, https://leetcode.com/problems/swap-adjacent-in-lr-string, "Two Pointers, Greedy, String"
1262,Greatest Sum Divisible by Three,Medium, https://leetcode.com/problems/greatest-sum-divisible-by-three, "Array, Dynamic Programming, Greedy"
320,Generalized Abbreviation,Medium, https://leetcode.com/problems/generalized-abbreviation, "String, Backtracking, Bit Manipulation"
1283,Find the Smallest Divisor Given a Threshold,Medium, https://leetcode.com/problems/find-the-smallest-divisor-given-a-threshold, "Array, Binary Search"
440,K-th Smallest in Lexicographical Order,Hard, https://leetcode.com/problems/k-th-smallest-in-lexicographical-order, "String, Binary Search"
930,Binary Subarrays With Sum,Medium, https://leetcode.com/problems/binary-subarrays-with-sum, "Array, Hash Table, Prefix Sum, Sliding Window"
976,Largest Perimeter Triangle,Easy, https://leetcode.com/problems/largest-perimeter-triangle, "Array, Greedy, Sorting, Math"
1220,Count Vowels Permutation,Hard, https://leetcode.com/problems/count-vowels-permutation, "Dynamic Programming"
1419,Minimum Number of Frogs Croaking,Medium, https://leetcode.com/problems/minimum-number-of-frogs-croaking, "String, Greedy, Counting"
1390,Four Divisors,Medium, https://leetcode.com/problems/four-divisors, "Array, Math"
1290,Convert Binary Number in a Linked List to Integer,Easy, https://leetcode.com/problems/convert-binary-number-in-a-linked-list-to-integer, "Linked List, Math"
246,Strobogrammatic Number,Easy, https://leetcode.com/problems/strobogrammatic-number, "Hash Table, Two Pointers"
247,Strobogrammatic Number II,Medium, https://leetcode.com/problems/strobogrammatic-number-ii, "Recursion"
829,Consecutive Numbers Sum,Hard, https://leetcode.com/problems/consecutive-numbers-sum, "Math, Enumeration"
718,Maximum Length of Repeated Subarray,Medium, https://leetcode.com/problems/maximum-length-of-repeated-subarray, "Array, Binary Search, Dynamic Programming, Sliding Window, Rolling Hash"
1515,Best Position for a Service Centre,Hard, https://leetcode.com/problems/best-position-for-a-service-centre, "Geometry, Math"
761,Special Binary String,Hard, https://leetcode.com/problems/special-binary-string, "Recursion, Greedy, Divide and Conquer"
697,Degree of an Array,Easy, https://leetcode.com/problems/degree-of-an-array, "Array, Hash Table"
1383,Maximum Performance of a Team,Hard, https://leetcode.com/problems/maximum-performance-of-a-team, "Array, Greedy, Sorting, Heap (Priority Queue)"
476,Number Complement,Easy, https://leetcode.com/problems/number-complement, "Bit Manipulation"
1009,Complement of Base 10 Integer,Easy, https://leetcode.com/problems/complement-of-base-10-integer, "Bit Manipulation"
1181,Before and After Puzzle,Medium, https://leetcode.com/problems/before-and-after-puzzle, "Array, Hash Table, String"
1330,Reverse Subarray To Maximize Array Value,Hard, https://leetcode.com/problems/reverse-subarray-to-maximize-array-value, "Array, Greedy, Math"
845,Longest Mountain in Array,Medium, https://leetcode.com/problems/longest-mountain-in-array, "Array, Two Pointers"
1296,Divide Array in Sets of K Consecutive Numbers,Medium, https://leetcode.com/problems/divide-array-in-sets-of-k-consecutive-numbers, "Array, Hash Table, Greedy, Sorting"
920,Number of Music Playlists,Hard, https://leetcode.com/problems/number-of-music-playlists, "Dynamic Programming"
780,Reaching Points,Hard, https://leetcode.com/problems/reaching-points, "Math"
1112,Highest Grade For Each Student,Medium, https://leetcode.com/problems/highest-grade-for-each-student, "SQL"
945,Minimum Increment to Make Array Unique,Medium, https://leetcode.com/problems/minimum-increment-to-make-array-unique, "Array, Sorting, Greedy"
1137,N-th Tribonacci Number,Easy, https://leetcode.com/problems/n-th-tribonacci-number, "Dynamic Programming, Math, Memoization"
1258,Synonymous Sentences,Medium, https://leetcode.com/problems/synonymous-sentences, "Hash Table, String, Backtracking, Union Find"
722,Remove Comments,Medium, https://leetcode.com/problems/remove-comments, "Array, String"
614,Second Degree Follower,Medium, https://leetcode.com/problems/second-degree-follower, "SQL"
885,Spiral Matrix III,Medium, https://leetcode.com/problems/spiral-matrix-iii, "Array, Matrix, Simulation"
1358,Number of Substrings Containing All Three Characters,Medium, https://leetcode.com/problems/number-of-substrings-containing-all-three-characters, "Hash Table, String, Sliding Window"
1276,Number of Burgers with No Waste of Ingredients,Medium, https://leetcode.com/problems/number-of-burgers-with-no-waste-of-ingredients, "Math"
364,Nested List Weight Sum II,Medium, https://leetcode.com/problems/nested-list-weight-sum-ii, "Depth-First Search, Breadth-First Search"
1293,Shortest Path in a Grid with Obstacles Elimination,Hard, https://leetcode.com/problems/shortest-path-in-a-grid-with-obstacles-elimination, "Breadth-First Search, Matrix"
1374,Generate a String With Characters That Have Odd Counts,Easy, https://leetcode.com/problems/generate-a-string-with-characters-that-have-odd-counts, "String"
1359,Count All Valid Pickup and Delivery Options,Hard, https://leetcode.com/problems/count-all-valid-pickup-and-delivery-options, "Math, Dynamic Programming, Combinatorics"
1174,Immediate Food Delivery II,Medium, https://leetcode.com/problems/immediate-food-delivery-ii, "SQL"
1173,Immediate Food Delivery I,Easy, https://leetcode.com/problems/immediate-food-delivery-i, "SQL"
757,Set Intersection Size At Least Two,Hard, https://leetcode.com/problems/set-intersection-size-at-least-two, "Array, Greedy, Sorting"
379,Design Phone Directory,Medium, https://leetcode.com/problems/design-phone-directory, "Hash Table, Linked List, Design"
1178,Number of Valid Words for Each Puzzle,Hard, https://leetcode.com/problems/number-of-valid-words-for-each-puzzle, "Array, Hash Table, Bit Manipulation, Trie"
928,Minimize Malware Spread II,Hard, https://leetcode.com/problems/minimize-malware-spread-ii, "Graph, Depth-First Search, Breadth-First Search, Union Find"
291,Word Pattern II,Hard, https://leetcode.com/problems/word-pattern-ii, "Backtracking"
1001,Grid Illumination,Hard, https://leetcode.com/problems/grid-illumination, "Array, Hash Table"
1250,Check If It Is a Good Array,Hard, https://leetcode.com/problems/check-if-it-is-a-good-array, "Math"
968,Binary Tree Cameras,Hard, https://leetcode.com/problems/binary-tree-cameras, "Dynamic Programming, Tree, Depth-First Search, Binary Tree"
962,Maximum Width Ramp,Medium, https://leetcode.com/problems/maximum-width-ramp, "Array, Stack, Monotonic Stack"
1438,Longest Continuous Subarray With Absolute Diff Less Than or Equal to Limit,Medium, https://leetcode.com/problems/longest-continuous-subarray-with-absolute-diff-less-than-or-equal-to-limit, "Array, Sliding Window, Dequeue"
868,Binary Gap,Easy, https://leetcode.com/problems/binary-gap, "Math, Bit Manipulation"
1206,Design Skiplist,Hard, https://leetcode.com/problems/design-skiplist, "Design, Linked List"
306,Additive Number,Medium, https://leetcode.com/problems/additive-number, "String, Backtracking"
1101,The Earliest Moment When Everyone Become Friends,Medium, https://leetcode.com/problems/the-earliest-moment-when-everyone-become-friends, "Array, Union Find"
1151,Minimum Swaps to Group All 1's Together,Medium, https://leetcode.com/problems/minimum-swaps-to-group-all-1s-together, "Array, Sliding Window"
1328,Break a Palindrome,Medium, https://leetcode.com/problems/break-a-palindrome, "Greedy, String"
1451,Rearrange Words in a Sentence,Medium, https://leetcode.com/problems/rearrange-words-in-a-sentence, "String, Sorting"
1492,The kth Factor of n,Medium, https://leetcode.com/problems/the-kth-factor-of-n, "Math"
1291,Sequential Digits,Medium, https://leetcode.com/problems/sequential-digits, "Math, Enumeration"
1428,Leftmost Column with at Least a One,Medium, https://leetcode.com/problems/leftmost-column-with-at-least-a-one, "Array, Binary Search, Matrix"
398,Random Pick Index,Medium, https://leetcode.com/problems/random-pick-index, "Hash Table, Math, Reservoir Sampling"
689,Maximum Sum of 3 Non-Overlapping Subarrays,Hard, https://leetcode.com/problems/maximum-sum-of-3-non-overlapping-subarrays, "Array, Dynamic Programming"
896,Monotonic Array,Easy, https://leetcode.com/problems/monotonic-array, "Array"
825,Friends Of Appropriate Ages,Medium, https://leetcode.com/problems/friends-of-appropriate-ages, "Array, Two Pointers"
824,Goat Latin,Easy, https://leetcode.com/problems/goat-latin, "String"
616,Add Bold Tag in String,Medium, https://leetcode.com/problems/add-bold-tag-in-string, "String, Greedy, Trie"
1216,Valid Palindrome III,Hard, https://leetcode.com/problems/valid-palindrome-iii, "String, Dynamic Programming"
157,Read N Characters Given Read4,Easy, https://leetcode.com/problems/read-n-characters-given-read4, "String, Simulation"
494,Target Sum,Medium, https://leetcode.com/problems/target-sum, "Array, Dynamic Programming, Backtracking"
865,Smallest Subtree with all the Deepest Nodes,Medium, https://leetcode.com/problems/smallest-subtree-with-all-the-deepest-nodes, "Tree, Depth-First Search, Breadth-First Search, Binary Tree"
1213,Intersection of Three Sorted Arrays,Easy, https://leetcode.com/problems/intersection-of-three-sorted-arrays, "Array"
